년,월,생태구역,연안명칭,"St.
No
",해수수질기준,표층수온,저층수온,표층염분,저층염분,표층pH,저층pH,표층DO,저층DO,표층COD,저층COD,표층NH4-N,저층NH4-N,표층NO2-N,저층NO2-N,표층NO3-N,저층NO3-N,표층DIN,저층DIN,표층T-N,저층T-N,표층DIP,저층DIP,표층T-P,저층T-P,표층SiO2-Si,저층SiO2-Si,표층SS,저층SS,표층Chl-a,저층Chl-a,표층투명도,구군,Ds
2018.0,5.0,대한해협,기장연안,3,3,18.0334,13.3451,34.0672,34.3938,8.29,8.16,8.623572424741074,6.3484555925987625,1.2961013333333344,1.4129173333333347,5.768,20.846,2.17,4.65,14.43,95.45,22.368000000000002,120.946,131.88,240.47799999999998,2.08,4.65,19.499000000000002,35.092,211.82,447.86,16.999999999999982,19.99999999999999,1.54,0.21,4.2,기장,
2018.0,5.0,대한해협,기장연안,4,1,17.16,15.4874,34.0266,34.1351,8.31,8.28,8.791183161859463,8.141946677504551,1.2293493333333356,1.6465493333333356,6.37,12.53,1.81,0.32,6.64,18.3,14.82,31.15,134.73600000000002,149.32399999999996,3.01,0.32,18.662,22.971,208.85,260.12,10.099999999999998,13.40000000000001,1.48,1.93,4.2,기장,
2018.0,5.0,대한해협,부산연안,1,2,16.1736,14.957,33.6444,34.1865,8.29,8.25,8.359585513779614,7.291295532093626,1.618176000000001,1.5025920000000004,35.998666666666665,10.280666666666663,8.81,9.17,78.11,71.89,122.91866666666668,91.34066666666666,229.1613333333333,200.40533333333332,9.05,14.45,27.28,29.667,264.1,310.49,6.8000000000000025,8.900000000000006,1.86,0.87,3.9,부산,
2018.0,5.0,대한해협,부산연안,2,1,16.1258,15.2349,33.6519,34.1038,8.29,8.27,8.38891739277533,7.4086267245640975,1.3539840000000003,1.6346880000000006,38.789333333333346,10.262,6.59,6.31,98.45,55.26,143.82933333333338,71.832,299.63733333333334,189.42466666666667,11.94,11.22,32.63266666666666,27.53833333333333,287.76,289.74,4.70000000000001,7.2000000000000135,2.3,1.7,3.9,부산,
2018.0,5.0,대한해협,부산연안,3,1,17.0518,15.3341,33.6902,34.0749,8.34,8.29,9.302395910070553,8.024615485034076,1.4530560000000012,1.2218880000000003,6.335,10.630666666666666,4.87,6.45,45.57,41.61,56.775,58.69066666666666,198.36133333333333,178.27133333333333,3.41,9.86,24.94466666666667,25.172,220.33,266.17,4.5999999999999925,5.400000000000016,2.98,2.22,3.1,부산,
2018.0,5.0,대한해협,부산연안,4,1,17.1574,15.4967,33.6479,34.0313,8.36,8.31,9.754944900290193,8.30956266674808,2.262144000000002,2.740992,4.363333333333334,6.8740000000000006,2.42,3.82,7.32,27.17,14.103333333333335,37.864,124.76100000000001,143.03799999999995,2.17,8.8,21.61733333333333,23.394666666666666,198.58,263.28,10.900000000000007,6.800000000000013,3.36,2.2,3.8,부산,
2018.0,5.0,대한해협,부산연안,5,2,14.7142,13.6844,33.1768,34.12,8.26,8.18,8.90952044328641,6.98389081599408,2.0805120000000032,2.823552000000001,5.413333333333334,12.693333333333333,7.45,11.35,62.34,49.42,75.20333333333333,73.46333333333334,225.60533333333336,146.37933333333334,0.09,14.11,23.808000000000003,23.766666666666666,232.12,294.34,7.500000000000008,11.6,5.78,0.52,2.5,부산,
2018.0,5.0,대한해협,부산연안,6,3,14.6956,13.7697,33.2948,34.0747,8.24,8.2,7.500580486047872,6.6334027743127635,1.783296,2.774016000000003,4.76,11.116,8.13,11.84,40.78,38.19,53.67,61.146,198.38,146.13666666666666,0.25,8.56,21.71033333333333,23.25,238.67,284.96,17.099999999999973,9.90000000000002,4.78,0.86,2.5,부산,
2018.0,5.0,대한해협,부산연안,7,3,15.1689,13.3592,34.105,34.3929,8.28,8.2,7.82323115500077,6.683687571085823,2.212608000000003,2.318912,5.352666666666667,8.241333333333333,4.03,4.27,38.08,105.74,47.462666666666664,118.25133333333332,152.92666666666662,215.73066666666668,5.39,21.14,21.162666666666667,40.35166666666667,265.5,438.59,9.699999999999989,21.9,1.6,0.52,2.9,부산,
2018.0,5.0,대한해협,부산연안,8,1,17.2542,15.9517,33.5508,33.8387,8.3,8.32,9.2033036220819,8.674127443352763,2.988672000000001,3.104256000000001,4.9513333333333325,10.070666666666666,0.32,2.14,8.36,15.25,13.631333333333332,27.46066666666667,206.052,150.65400000000002,0.53,3.91,31.165333333333336,26.277666666666665,200.12,252.22,8.899999999999991,9.2,6.0,3.6,2.8,부산,
2018.0,5.0,대한해협,부산연안,9,3,14.5364,13.838,33.5884,34.0329,8.22,8.2,7.081553643251902,6.327503593943317,2.0144640000000007,2.309632,8.547,10.551333333333334,8.51,10.64,37.72,53.66,54.777,74.85133333333333,193.69466666666665,156.33800000000005,0.99,5.61,23.529,23.29133333333333,244.92,290.28,8.399999999999991,9.500000000000009,4.8,0.98,2.8,부산,
2018.0,5.0,대한해협,부산연안,10,2,17.3203,14.402000000000001,33.7432,33.8727,8.33,8.21,8.359585513779614,6.817780362480647,2.2456320000000023,2.135232,4.391333333333334,16.072,0.49,8.16,7.53,42.7,12.411333333333335,66.932,157.96666666666667,158.158,0.65,2.54,18.217666666666666,22.45433333333333,51.44,251.78,14.999999999999984,10.399999999999991,3.36,2.26,4.0,부산,
2018.0,5.0,대한해협,부산연안,11,1,18.073,15.7084,33.1879,33.7749,8.31,8.36,10.027312348107573,9.541540187688039,2.186816,2.4510080000000003,5.341,4.319,0.14,1.16,0.71,3.11,6.191,8.589,127.75,120.02666666666666,2.17,2.45,14.125666666666667,17.773333333333333,158.96,203.08,12.300000000000004,11.400000000000007,1.83,2.24,3.5,부산,
2018.0,5.0,대한해협,부산연안,12,1,17.0813,15.325999999999999,33.5619,34.0964,8.36,8.3,8.066266723822434,8.024615485034076,2.427264000000001,2.583104,5.194,22.61,0.92,3.14,14.01,27.27,20.124000000000002,53.02,107.09533333333331,134.092,0.56,4.71,13.836333333333332,23.229333333333336,172.7,281.74,6.3,9.999999999999996,1.52,1.73,5.5,부산,
2018.0,5.0,대한해협,부산연안,13,1,17.1654,15.3963,33.7485,34.0685,8.23,8.28,7.39582377534888,7.940807490412309,1.8658560000000013,2.946368,90.02466666666666,23.804666666666666,6.87,5.04,56.07,37.1,152.96466666666666,65.94466666666666,318.96666666666664,185.72866666666667,14.73,6.79,49.14533333333334,29.109,269.81,259.87,8.000000000000009,16.799999999999983,2.42,3.1,2.8,부산,
2018.0,5.0,대한해협,부산연안,14,2,16.4029,15.5956,33.0006,34.0222,8.15,8.28,7.647239881026461,8.087471481000401,2.163072000000001,2.863808,194.24066666666664,30.044,15.65,6.82,305.91,72.18,515.8006666666666,109.044,834.0406666666668,235.1953333333333,31.19,6.26,76.694,32.31233333333333,480.37,297.67,10.199999999999989,12.500000000000007,2.66,3.26,3.1,부산,
2018.0,5.0,대한해협,부산연안,15,3,15.5383,13.9226,34.0303,34.3968,8.28,8.22,7.479629143908074,6.662735572430383,1.4530560000000012,2.656384,8.777999999999999,6.799333333333332,4.23,5.0,47.92,96.31,60.928000000000004,108.10933333333334,141.64733333333334,213.47666666666663,4.74,13.45,18.786,34.39966666666666,274.88,389.9,9.500000000000009,9.099999999999998,1.27,0.31,3.1,부산,
2018.0,5.0,대한해협,부산연안,16,2,15.7836,14.823,33.9647,34.2255,8.29,8.25,8.057886186966511,7.157202740698803,1.4365440000000016,2.186816,5.4273333333333325,9.235333333333337,3.95,6.29,36.81,73.28,46.18733333333334,88.80533333333334,153.202,186.68066666666667,4.84,10.91,19.550666666666665,27.125,250.52,321.22,5.6000000000000085,7.300000000000002,1.49,0.86,3.6,부산,
2018.0,5.0,대한해협,부산연안,17,2,15.6916,14.7068,33.9335,34.2416,8.29,8.25,8.078837529106313,7.1152987433879185,2.493312000000002,2.484032,6.010666666666667,8.614666666666666,5.15,6.54,60.37,61.7,71.53066666666666,76.85466666666667,170.66,182.97066666666663,4.62,11.97,20.646,25.885,254.07,321.89,6.000000000000004,7.6999999999999975,1.73,0.67,3.0,부산,
2018.0,5.0,대한해협,낙동강하구,1,3,17.2001,15.2045,31.1645,33.9111,8.47,8.24,11.998212663531001,7.689383506547013,2.942272,2.7575040000000026,50.785,8.451333333333334,5.75,0.78,183.89,5.47,240.425,14.701333333333334,935.0833333333336,120.61466666666664,5.75,1.27,55.3505,20.015666666666668,366.3,254.52,30.20000000000001,16.799999999999983,24.8,1.57,1.7,낙동강,
2018.0,5.0,대한해협,낙동강하구,2,1,18.3636,15.1724,32.6628,34.108000000000004,8.36,8.24,10.329011674920675,7.605575511925247,2.163072000000001,2.493312000000002,4.400666666666667,19.642,5.75,4.54,2.34,18.07,12.490666666666666,42.252,156.47799999999995,157.36,0.47,4.54,17.10166666666667,21.038666666666664,194.68,245.08,13.999999999999984,11.899999999999993,0.9,0.35,6.0,낙동강,
2018.0,5.0,대한해협,낙동강하구,3,1,18.0502,15.1756,31.25,34.086999999999996,8.38,8.23,10.0287865023899,7.626527510580691,2.625408000000003,2.2456320000000023,22.53533333333333,21.74666666666667,1.41,1.65,28.46,8.18,52.40533333333333,31.57666666666667,184.702,134.813,0.81,1.65,17.401333333333334,20.739,297.44,245.25,10.600000000000025,12.500000000000007,1.42,1.71,3.0,낙동강,
2018.0,5.0,대한해협,낙동강하구,4,1,15.9713,15.1299,33.626,34.0997,8.33,8.22,9.239541883651153,7.647479509236128,1.832832000000002,1.882368000000001,1.295,16.04866666666667,1.82,5.7,4.94,17.91,8.055,39.65866666666667,115.59099999999998,124.012,3.22,5.7,14.714666666666664,21.111,249.2,252.2,16.299999999999983,9.599999999999998,1.13,1.15,4.9,낙동강,
2018.0,5.0,대한해협,신항연안,1,2,18.3859,17.8593,33.1455,33.2594,8.18,8.24,7.87204022185392,7.241010735320567,2.163072000000001,2.3281920000000005,44.34733333333334,10.966666666666667,1.95,8.06,115.7,32.26,161.9973333333334,51.28666666666666,305.5266666666667,173.34799999999996,14.32,7.13,31.97133333333333,21.22466666666667,418.94,328.83,17.600000000000005,19.399999999999974,1.7,1.21,1.2,신항,
2018.0,5.0,대한해협,신항연안,2,2,15.8578,15.8578,32.8913,32.8913,8.21,8.26,7.534102633471553,7.59719471246307,2.163072000000001,2.575872000000001,12.982666666666667,7.368666666666666,5.99,6.03,36.54,30.98,55.51266666666667,44.37866666666667,235.10666666666665,187.17066666666668,2.51,4.71,29.976999999999997,23.467,407.2,347.12,11.800000000000004,10.200000000000015,5.16,3.11,1.8,신항,
2018.0,5.0,대한해협,행 암 만,1,4,16.6582,15.7658,32.7838,33.0286,8.44,8.29,10.924029791690952,7.276039468899372,2.90672,1.396527999999997,33.782,4.027333333333334,0.01,0.28,8.96,7.74,42.752,12.047333333333334,324.0626666666667,159.07733333333334,0.01,0.28,38.70866666666667,22.537,381.36,385.22,7.799999999999974,14.000000000000012,12.68,12.28,2.0,행 암 ,
2018.0,5.0,대한해협,행 암 만,2,5,17.8634,15.8673,31.6854,32.8747,8.4,8.21,10.53852509631866,7.1362507420433605,2.618464,1.6391679999999975,443.534,19.516,8.78,0.6,67.21,4.16,519.524,24.276000000000003,1059.079,165.592,8.78,0.6,71.455,19.065000000000005,683.79,585.56,20.49999999999996,7.000000000000006,22.1,2.69,1.2,행 암 ,
2018.0,5.0,대한해협,행 암 만,3,4,17.1487,16.0482,32.4001,32.8488,8.39,7.97,10.132069058806572,6.7001229625509575,3.058128,2.318559999999997,808.5886666666668,202.40266666666665,18.17,1.23,137.56,9.03,964.3186666666667,212.66266666666664,1922.942,406.74199999999996,18.17,1.23,122.02633333333334,61.845,892.25,1139.99,18.99999999999999,9.000000000000009,40.1,7.52,1.3,행 암 ,
2018.0,5.0,대한해협,행 암 만,4,5,18.7801,16.1532,32.0328,32.7923,8.31,8.16,8.661284840592714,6.097031608733463,3.887631999999998,1.5421119999999997,484.358,111.55666666666669,9.88,1.55,80.0,30.02,574.238,143.1266666666667,839.4913333333333,305.9746666666667,9.88,1.55,45.86966666666667,34.95766666666666,678.58,721.64,21.000000000000018,13.800000000000036,9.52,5.48,1.6,행 암 ,
2018.0,5.0,대한해협,마 산 만,1,5,19.0778,16.067,31.1668,32.2129,8.38,8.1,9.168307320375838,5.376282854986276,2.9550560000000003,2.403071999999999,8.232000000000001,18.867333333333328,1.22,0.8,3.37,3.85,12.822000000000005,23.51733333333333,360.5,264.6933333333333,2.67,2.2,56.33733333333333,42.242666666666665,205.21,490.53,23.60000000000001,9.199999999999985,13.04,5.56,2.0,마 산 ,
2018.0,5.0,대한해협,마 산 만,2,5,17.8056,15.0742,31.9036,33.0311,8.46,8.09,10.475671069899263,5.447519650414777,2.1103680000000002,1.9024320000000008,33.03066666666667,2.1746666666666665,1.36,2.13,3.58,2.55,37.970666666666666,6.854666666666668,770.1446666666667,168.042,11.69,0.43,107.26000000000002,23.095,268.74,545.52,59.28571428571429,10.599999999999998,32.95,2.07,1.4,마 산 ,
2018.0,5.0,대한해협,마 산 만,3,5,18.3553,15.0272,31.5729,32.9918,8.39,8.0,9.679520068586921,5.47534691280229,2.1078080000000003,1.7188639999999988,9.716000000000001,13.16,0.1,1.06,2.17,9.04,11.986,23.26,499.5666666666667,181.12733333333333,1.46,0.71,72.73633333333333,24.93433333333334,226.41,628.63,19.600000000000005,7.599999999999996,18.68,2.54,1.8,마 산 ,
2018.0,5.0,대한해협,마 산 만,4,4,18.3546,15.0102,31.3359,32.9215,8.32,7.85,8.940558670983641,5.74471182386283,2.5263360000000006,1.5686400000000016,25.49866666666667,69.15533333333333,2.52,0.5,22.62,5.45,50.63866666666666,75.10533333333333,278.8473333333333,252.1353333333333,0.12,13.3,41.788,49.941,210.11,829.19,9.200000000000014,1.5000000000000009,6.76,3.64,1.8,마 산 ,
2018.0,5.0,대한해협,마 산 만,5,3,17.5721,14.8793,32.0542,33.0982,8.5,8.06,11.648946229727981,7.53820290876862,1.7291040000000002,2.586640000000001,24.01,11.134666666666664,1.16,0.91,2.1,0.42,27.270000000000003,12.464666666666664,876.6426666666665,161.63466666666667,4.81,1.33,112.81933333333332,23.704666666666668,283.25,663.04,25.599999999999948,22.00000000000001,48.13,1.45,1.4,마 산 ,
2018.0,5.0,대한해협,마 산 만,6,3,17.0922,15.2043,32.2389,33.0741,8.39,8.21,10.056644227103297,7.59434674473248,1.441568,1.6354240000000009,50.11066666666666,4.554666666666666,0.91,1.19,66.42,0.88,117.44066666666666,6.624666666666665,589.6473333333333,159.46466666666666,5.67,2.14,75.62966666666667,20.573666666666668,323.34,419.33,20.79999999999993,9.000000000000009,18.7,2.32,1.5,마 산 ,
2018.0,5.0,대한해협,마 산 만,7,3,16.3085,15.4709,32.7605,33.1571,8.39,8.3,10.098546911382892,8.569367450075552,1.304224,1.7021759999999992,39.144,7.616,1.13,1.27,6.26,8.05,46.534,16.936,275.212,148.47933333333333,0.19,1.46,35.86700000000001,19.168333333333333,332.92,294.73,11.200000000000044,14.999999999999954,10.96,2.16,2.0,마 산 ,
2018.0,5.0,대한해협,마 산 만,8,1,16.2804,14.7879,32.8403,33.5722,8.3,8.23,9.176687857231752,8.330514665403522,1.435552,2.119375999999999,9.403333333333334,51.044,0.77,4.03,6.08,28.8,16.253333333333334,83.87400000000002,152.65599999999995,150.63533333333334,0.81,3.53,25.823,23.20866666666667,246.34,299.12,9.800000000000033,15.400000000000027,5.24,1.55,2.3,마 산 ,
2018.0,5.0,대한해협,마 산 만,9,4,18.5618,16.2559,31.0322,32.2052,8.23,8.01,7.3245892120735645,5.23230372839917,2.4768,2.097024,69.76666666666667,47.19866666666666,5.66,0.15,66.91,8.22,142.33666666666662,55.56866666666666,332.696,301.5926666666667,3.5,6.88,43.50333333333333,51.863,323.85,500.08,16.999999999999982,11.199999999999989,4.4,5.2,2.5,마 산 ,
2018.0,5.0,대한해협,마 산 만,10,4,18.8443,17.0248,30.8817,31.9297,8.24,8.09,7.353921091069284,5.35384940530792,2.4768,2.8400640000000013,55.04333333333334,26.63733333333333,4.94,0.07,63.56,10.96,123.54333333333334,37.66733333333333,330.44199999999995,334.362,4.5,4.37,45.19800000000001,54.20866666666667,342.72,439.82,22.399999999999977,7.20000000000004,4.64,8.44,2.5,마 산 ,
2018.0,5.0,대한해협,마 산 만,11,4,18.447,17.2344,31.1985,31.7428,8.25,8.1,7.27011572251009,5.300855659826689,2.4933120000000013,2.4437760000000006,73.15466666666666,22.42333333333333,5.33,0.31,66.43,11.52,144.91466666666668,34.25333333333333,327.46466666666663,281.4746666666667,4.71,2.54,45.73533333333334,45.23933333333334,367.67,432.74,9.799999999999976,11.800000000000004,5.24,6.36,2.2,마 산 ,
2018.0,5.0,대한해협,마 산 만,12,5,18.9717,17.7442,30.6126,31.5882,8.2,8.15,7.186310353950896,4.0970316087334595,3.665664000000002,3.3024000000000004,83.92533333333334,44.072,8.99,2.55,97.5,34.09,190.4153333333333,80.71199999999997,586.6746666666667,423.82666666666665,7.84,5.52,81.76766666666667,61.85533333333333,446.46,435.01,18.599999999999977,12.399999999999995,16.68,9.0,2.0,마 산 ,
2018.0,5.0,대한해협,마 산 만,13,5,18.0087,15.9488,31.2654,32.4832,8.09,7.99,6.947465053557191,4.2239229289369975,3.599616000000001,1.6512000000000002,146.73866666666666,69.85999999999999,14.2,0.67,153.33,7.63,314.26866666666666,78.15999999999998,630.2379999999997,286.50533333333334,16.43,9.21,78.03733333333331,47.26466666666666,598.33,564.62,10.40000000000002,8.80000000000003,13.28,4.84,1.9,마 산 ,
2018.0,5.0,대한해협,마 산 만,14,5,19.8005,17.5409,29.2343,31.3946,8.09,8.12,6.9893677378367896,4.10960280792673,3.102208,2.427264000000001,169.47466666666668,79.82800000000002,16.07,3.86,180.36,43.74,365.90466666666674,127.42800000000004,812.1213333333334,370.60333333333335,26.1,9.05,113.894,50.41633333333333,701.18,469.42,2.3999999999999853,7.000000000000035,32.48,6.88,1.8,마 산 ,
2018.0,5.0,대한해협,마 산 만,15,5,19.6793,16.2012,29.1184,32.2018,8.07,8.0,6.872040221853918,4.399919717642706,3.288176,1.9024320000000008,138.83333333333331,96.096,12.81,0.99,152.66,14.43,304.30333333333334,111.516,596.4326666666667,310.128,16.09,10.04,75.55733333333335,47.85366666666667,641.59,548.32,8.599999999999996,17.80000000000001,12.8,3.52,2.0,마 산 ,
2018.0,5.0,대한해협,진 해 만,1,2,16.194000000000006,14.2809,32.9045,33.8833,8.35,8.2,9.708851947582641,8.06651948234496,1.9788639999999988,2.771487999999997,5.53,21.48533333333333,1.95,7.52,16.62,52.44,24.1,81.44533333333334,223.762,173.54866666666663,3.22,5.27,31.32033333333333,23.95266666666667,188.3,298.84,6.099999999999994,14.000000000000012,8.12,1.33,2.5,진 해 ,
2018.0,5.0,대한해협,진 해 만,2,3,16.0952,15.2688,32.3501,32.9937,8.21,8.18,8.183594239805306,7.49511958318685,1.5968,2.3509119999999992,147.50866666666667,4.307333333333334,4.09,0.17,5.77,4.05,157.36866666666668,8.527333333333335,607.1566666666668,193.86733333333333,14.35,1.83,70.59733333333331,26.308666666666664,496.33,434.59,11.600000000000055,8.20000000000004,18.1,1.67,1.5,진 해 ,
2018.0,5.0,대한해협,진 해 만,3,3,17.1568,15.0483,32.1992,32.8418,8.35,8.11,9.017457656969288,6.340074793136584,1.8163199999999995,1.7007360000000022,12.712,3.836,1.15,1.22,58.76,1.11,72.622,6.166,265.72,145.502,0.0,0.43,31.403000000000002,22.72300000000001,217.7,559.33,9.80000000000003,14.19999999999999,3.03,2.32,2.3,진 해 ,
2018.0,5.0,대한해협,진 해 만,4,2,18.2419,17.8283,30.4583,30.8414,8.2,8.17,9.314966715354423,8.120994678849106,3.4252160000000003,2.5923840000000005,23.31,16.338,3.91,2.41,42.6,31.08,69.82000000000001,49.828,531.748,253.41400000000002,7.97,1.4,75.423,33.852000000000004,888.13,772.49,15.000000000000016,10.799999999999976,15.32,7.44,2.5,진 해 ,
2018.0,5.0,대한해협,진 해 만,5,3,16.0873,13.6724,32.3501,32.7129,8.19,8.12,8.70737779330027,5.971319616800815,1.5521280000000022,1.3209600000000012,4.018,3.0380000000000003,1.02,1.12,20.58,0.95,25.618000000000002,5.1080000000000005,188.58,146.496,1.12,0.37,19.096,18.724,283.0,685.19,9.399999999999991,6.500000000000004,2.2,1.54,4.0,진 해 ,
2018.0,5.0,대한해협,진 해 만,6,3,15.2622,13.7869,31.9531,32.791,8.25,8.13,8.066266723822434,6.293980396094612,1.7502720000000012,1.4365440000000016,38.93400000000001,11.648,3.98,0.01,91.17,5.1,134.084,16.758,304.696,157.22,5.77,2.11,35.619,19.096,394.46,449.09,5.099999999999978,3.9000000000000012,3.52,1.97,3.2,진 해 ,
2018.0,5.0,대한해협,진 해 만,7,1,17.0494,15.3545,32.3232,33.0241,8.36,8.25,9.943506979548381,8.141946677504551,2.113536000000002,1.8493440000000017,1.5959999999999999,2.758,0.9,1.32,1.02,1.6,3.516,5.678000000000001,184.66,144.41,0.53,11.72,24.118,20.026,258.72,335.97,7.500000000000008,7.000000000000006,4.72,1.64,3.5,진 해 ,
2018.0,5.0,대한해협,진 해 만,8,3,17.1885,14.0313,32.1988,33.3598,8.37,8.08,9.658568726447124,5.887511622179048,1.5521280000000022,1.2384,1.078,10.345999999999998,0.39,2.76,0.6,3.81,2.068,16.916,156.32399999999996,137.382,0.43,3.04,17.576999999999998,20.088,193.51,686.87,11.100000000000012,6.000000000000004,1.53,0.84,3.5,진 해 ,
2018.0,5.0,대한해협,진 해 만,9,3,17.0791,13.0886,32.26,33.0714,8.36,7.99,9.482577452472814,5.90846362083449,1.8163199999999995,1.056768000000001,1.064,44.478,0.66,4.58,0.87,19.15,2.5940000000000003,68.208,170.016,193.97,0.68,10.17,18.941,27.528000000000002,98.2,893.09,5.199999999999997,4.600000000000007,2.68,0.52,4.1,진 해 ,
2018.0,5.0,대한해협,거제도동안,1,1,18.5867,15.3377,32.3135,33.8468,8.34,8.28,10.0956056247066,8.330514665403522,1.6298613333333358,1.5464213333333348,10.556,7.336,0.84,0.01,3.37,3.3,14.766000000000002,10.645999999999999,124.754,97.972,0.99,0.01,15.469000000000001,13.732999999999999,225.88,300.92,16.199999999999992,7.8000000000000025,1.81,2.16,4.9,거제도,
2018.0,5.0,대한해협,거제도동안,2,1,18.5021,15.6681,33.9203,34.0687,8.31,8.3,9.185068394087676,8.883647429907175,1.2460373333333354,1.4963573333333358,3.01,3.794000000000002,0.92,0.8,2.86,0.49,6.789999999999999,5.0840000000000005,81.38199999999998,91.126,0.71,2.29,14.384,13.082,142.16,179.59,14.19999999999999,10.40000000000002,0.97,2.38,5.9,거제도,
