년,월,생태구역,연안명칭,"St.
No
",해수수질기준,표층수온,저층수온,표층염분,저층염분,표층pH,저층pH,표층DO,저층DO,표층COD,저층COD,표층NH4-N,저층NH4-N,표층NO2-N,저층NO2-N,표층NO3-N,저층NO3-N,표층DIN,저층DIN,표층T-N,저층T-N,표층DIP,저층DIP,표층T-P,저층T-P,표층SiO2-Si,저층SiO2-Si,표층SS,저층SS,표층Chl-a,저층Chl-a,표층투명도,Ds,구군
2015.0,8.0,서해중부,인천연안,7,4,26.3377,26.6394,29.2265,29.1253,7.5,7.53,6.061400537830586,5.974631870844643,2.045086399999996,1.5638895999999969,521.4159999999998,189.42,56.098,56.33600000000001,341.67,339.206,919.184,584.962,1251.29214,1275.2632199999996,89.125,90.024,131.14333,128.09913,890.4839999999998,894.824,49.50000000000011,27.500000000000025,1.62,1.38,0.7,6.788829710658292,인천
2015.0,8.0,서해중부,인천연안,8,2,25.7909,25.7648,30.2116,30.1937,7.59,7.66,6.530334103794558,6.5304115797604245,1.4607759999999963,1.5467039999999976,242.18599999999998,234.612,25.956,24.654,193.41,184.268,461.552,443.534,760.63694,746.1657,59.706,57.288,87.13262999999998,85.63409,688.268,677.096,22.999999999999968,21.40000000000003,2.252,2.3480000000000003,1.0,6.8490438040566755,인천
2015.0,8.0,서해중부,인천연안,9,2,25.441,25.4207,30.5268,30.477,7.59,7.67,6.704013202299732,6.6172521592785145,1.4435903999999966,1.5638895999999969,185.668,72.47800000000002,20.076,17.738,159.866,143.906,365.61,234.122,647.3374600000002,610.8531800000002,48.174,40.796,67.61936999999999,62.73996999999999,619.1080000000002,596.316,11.6,14.6,2.41,2.076,1.2,6.878451421092673,인천
2015.0,8.0,서해중부,인천연안,10,2,25.8176,25.541,29.5073,29.8385,7.62,7.68,6.304551275737832,6.3219941889170075,1.6154463999999962,3.0418511999999964,187.852,78.862,29.89,24.178,297.696,235.956,515.438,338.996,816.4076200000002,809.00428,50.437,47.554,76.86636,114.49757,778.4839999999998,716.8839999999999,19.400000000000027,82.99999999999996,1.508,2.912,1.0,6.889187377594119,인천
2015.0,8.0,서해중부,인천연안,11,2,24.7495,24.269,30.6791,30.9257,7.66,7.73,6.912428120505941,6.790933318314699,1.4092191999999977,1.6154463999999962,138.74,117.264,15.848,14.826,134.344,123.088,288.932,255.178,552.7221000000002,512.14072,36.983,32.085,54.01037,56.25198,530.544,487.648,8.400000000000018,17.59999999999995,1.904,1.876,1.6,6.998938242049194,인천
2015.0,8.0,서해중부,인천연안,12,1,23.5306,23.0327,31.2454,31.3484,7.55,7.65,7.311890047067841,7.086191288676206,1.6841887999999978,1.340476799999999,70.602,64.372,13.314,12.376,103.11,95.69,187.026,172.438,425.04252,432.55198,24.583,22.072,38.53703,49.61519000000001,376.74,353.108,9.199999999999985,25.60000000000001,1.5319999999999998,1.74,1.6,7.135524839066112,인천
2015.0,8.0,서해중부,인천연안,13,1,22.8657,22.3407,31.3993,31.5102,7.62,7.71,7.19031467811422,7.3119767954232415,0.7343445333333352,1.1646245333333352,56.33600000000001,46.69,13.23,12.6,88.55,82.08200000000002,158.116,141.372,394.25777999999997,408.86174,20.987,18.631,34.6549,53.1092,326.116,293.16,4.9999999999999485,33.000000000000036,1.328,2.036,2.2,7.217458335091011,인천
2015.0,8.0,서해중부,인천연안,14,1,22.4358,21.8808,31.4968,31.5838,7.52,7.64,7.398729596320428,7.364081143134098,2.214507733333334,0.975301333333336,43.694,38.822,13.412,12.796,81.88600000000002,76.538,138.99200000000002,128.156,364.08176,393.99248,18.817,16.833,31.060140000000004,42.7614,294.448,259.476,8.80000000000003,28.20000000000001,1.372,1.828,1.5,7.274373605602121,인천
2015.0,8.0,서해중부,인천연안,15,1,23.6172,23.3559,31.2057,31.2597,7.76,7.66,6.999267669758527,7.034086940965352,1.2506805333333362,1.1990469333333345,78.344,74.36800000000002,13.034,12.348,104.678,101.332,196.05599999999998,188.048,475.61514000000005,455.38318,25.389,23.405,47.79797,57.53135,400.12,391.776,18.000000000000018,38.8,1.612,2.036,1.4,7.0984147791543055,인천
2015.0,8.0,서해중부,인천연안,16,2,24.9339,24.8363,30.6038,30.6655,7.61,7.72,6.495598284093523,6.582515927471279,1.0613573333333344,1.5260597333333368,156.226,152.026,16.758,15.694,137.97,132.622,310.954,300.342,611.06024,594.475,40.393,37.603,63.88294000000001,69.44403000000001,578.928,556.948,17.99999999999996,32.8,1.56,2.292,0.9,6.940613667981573,인천
2015.0,8.0,서해중부,인천연안,17,2,24.7691,24.7207,31.0665,30.9212,7.63,7.75,6.877692300804905,6.999350709158115,1.4227925333333358,0.9408789333333368,103.78200000000001,109.32600000000001,13.216,12.922,118.3,114.632,235.298,236.88,546.40586,532.24416,32.829,30.597,63.313159999999996,55.171940000000006,581.364,500.78,27.999999999999968,19.500000000000068,2.67,2.02,1.0,6.944382026892143,인천
2015.0,8.0,서해중부,인천연안,18,2,25.1731,23.8194,30.6947,31.1162,7.63,7.74,7.2076825879647375,6.964614477350879,1.0613573333333344,1.0097237333333349,127.582,91.672,16.296,13.356,145.726,111.566,289.6040000000001,216.594,592.5294200000002,490.23366,36.177,26.784,56.53253,51.68196,529.396,421.848,9.399999999999963,12.999999999999954,2.36,1.736,1.5,7.046513666632636,인천
2015.0,8.0,서해중부,인천연안,19,2,25.5036,25.3437,30.5627,30.5496,7.65,7.72,6.877692300804905,6.808301434218315,1.267891733333336,1.2851029333333357,157.92,159.23600000000005,16.926,16.268,143.514,140.252,318.36,315.75600000000014,611.5435200000002,609.9464,41.416,37.82,61.0638,67.34812,582.12,585.34,10.40000000000002,15.200000000000047,2.556,2.364,1.1,6.88471038948877,인천
2015.0,8.0,서해중부,인천연안,20,2,24.8188,24.6376,30.8026,30.7631,7.62,7.7,6.895060210655425,6.790933318314699,1.7153829333333357,0.9236677333333342,137.83,129.542,15.778,14.616,134.106,126.476,287.714,270.634,609.78246,537.72334,37.696,33.945,56.16828,53.31349,537.936,507.164,9.199999999999985,11.199999999999989,2.196,1.536,1.8,6.960672117273209,인천
2015.0,8.0,서해중부,인천연안,21,2,24.5106,24.5548,30.8479,30.8391,7.66,7.71,6.895060210655425,6.877773897832787,1.267891733333336,1.078568533333337,121.044,121.79999999999998,15.288,14.56,128.828,126.112,265.16,262.472,528.8652599999998,522.8725599999998,33.666,32.426,51.96282,53.12594,492.268,493.92,12.400000000000027,12.400000000000027,1.788,1.808,1.5,6.967659360581624,인천
2015.0,8.0,서해중부,인천연안,22,2,25.5321,25.0517,30.6576,30.7003,7.66,7.73,6.981899759908012,6.877773897832787,1.181835733333335,0.9408789333333368,143.44400000000005,142.968,16.1,15.288,135.394,130.746,294.938,289.002,580.28796,575.7674999999998,38.099,34.844,54.99524,53.44121,552.58,542.22,7.399999999999963,7.199999999999982,2.3,2.184,1.5,6.913467347884343,인천
2015.0,8.0,서해중부,인천연안,23,1,24.4997,24.2274,30.984,31.0144,7.69,7.76,6.877692300804905,6.843037666025553,1.267891733333336,1.267891733333336,107.8,108.92,13.65,13.328,117.572,114.87,239.022,237.118,522.5164,488.68414,31.341,29.977,53.69975,52.546240000000004,474.04,465.976,13.400000000000027,22.60000000000001,1.62,1.844,1.3,7.000463032014784,인천
2015.0,8.0,서해중부,시화호,1,5,26.5412,26.4374,30.01,30.1203,7.83,7.74,4.08,4.41,2.6143567999999977,1.9535215999999969,196.602,206.794,17.878,17.444000000000006,140.49,138.684,354.97,362.922,742.53746,871.2597599999998,44.578,44.082,74.81664,77.0102,877.828,898.828,48.20000000000002,12.399999999999967,5.7,5.13,1.7,6.773994228297564,시화
2015.0,8.0,서해중부,시화호,2,4,25.1361,25.0746,30.519,30.5246,7.81,7.72,4.38,4.86,1.6231039999999974,1.3970287999999993,150.99,173.75400000000005,15.386,14.7,133.966,129.486,300.342,317.93999999999994,605.54214,535.79246,37.014,35.495,56.051719999999996,51.86052,581.224,568.624,43.60000000000003,12.199999999999989,3.16,3.04,2.2,6.917652551413203,시화
2015.0,8.0,서해중부,시화호,3,5,25.2998,25.1979,30.6481,30.7436,7.74,7.69,4.19,4.53,1.4839807999999974,1.6578847999999966,136.066,135.45000000000002,15.148,14.672,130.284,128.786,281.498,278.908,560.21588,566.1682599999998,36.487,35.247,59.40871,56.734030000000004,556.192,552.58,14.19999999999999,25.79999999999999,3.36,2.8,1.7,6.894380956760359,시화
2015.0,8.0,서해중부,시화호,4,5,27.4907,27.459,21.5974,22.0724,7.27,7.4,3.94,3.96,4.231663999999997,3.431705599999999,603.4,645.232,100.296,90.818,530.1659999999998,488.81,1233.862,1224.86,1836.5102,1633.71628,95.077,93.341,134.15436,168.86475000000004,2368.492,2262.036,28.600000000000016,32.000000000000036,6.08,5.88,1.0,6.965448654458275,시화
2015.0,8.0,서해중부,시화호,5,5,27.5238,27.6008125,24.8795,28.069243749999995,7.13,7.48,4.48,4.08,3.449095999999998,3.466486399999998,663.6,343.77,67.046,55.034,394.674,343.336,1125.3200000000004,742.14,1610.1848,887.70936,57.07100000000001,54.343,96.40597,109.29328999999998,1892.716,1723.428,12.000000000000007,12.6,5.92,5.32,1.5,6.719683753834718,시화
2015.0,8.0,서해중부,시화호,6,5,26.4214,25.5582,29.5788,30.5118,7.76,7.81,5.27,4.31,2.110035199999999,1.6404943999999968,184.562,147.756,18.368,16.128,144.046,134.274,346.976,298.158,1011.79232,751.56746,41.664,36.828,74.41364,62.98766,859.824,638.932,10.399999999999963,13.400000000000027,7.32,3.6,2.3,6.86090508197847,시화
2015.0,8.0,서해중부,시화호,7,5,26.954,26.215,29.092,30.2501,7.72,7.72,4.31,4.22,2.9273839999999973,2.092644799999997,313.88,249.98400000000004,23.506,21.77,169.456,152.95,506.842,424.704,802.5847200000003,720.2316800000001,53.878,53.165,83.00529,99.78962,1102.556,1019.2,11.200000000000044,11.399999999999967,7.32,6.78,1.8,6.794587066953689,시화
2015.0,8.0,서해중부,시화호,8,5,26.5663,25.9116,29.6961,30.1467,7.81,7.81,4.27,4.81,2.110035199999999,3.936027199999997,212.604,179.41,17.92,10.738,136.878,85.73599999999998,367.402,275.884,726.12288,645.1845400000002,46.779,27.28,76.53125,69.46200999999999,882.7280000000002,490.30800000000005,8.199999999999985,30.20000000000001,7.74,3.57,1.8,6.833726384213394,시화
2015.0,8.0,서해중부,시화호,9,5,25.05711724137932,24.9409,30.646182142857146,30.66004400000001,7.73,7.79,4.15,4.53,1.344857599999997,1.3796383999999964,136.346,143.864,14.994000000000002,15.148,127.498,128.1,278.838,287.112,459.7838,675.63496,36.642,35.123000000000005,42.57788,51.61624000000001,549.556,543.424,15.000000000000016,18.39999999999997,2.88,2.8079999999999994,2.1,6.928289214309292,시화
2015.0,8.0,서해중부,시화호,10,4,24.8701,24.8676,30.5723,30.5737,7.71,7.67,3.93,4.86,1.3100767999999976,1.3274671999999976,149.394,150.20600000000005,15.918,16.114,139.888,133.29399999999998,305.2000000000001,299.6140000000001,593.36298,633.5215599999998,38.192,37.386,56.88438000000001,59.29556,592.284,552.888,12.400000000000027,18.000000000000018,2.26,1.722,1.8,6.9404876712201276,시화
2015.0,8.0,대한해협,울산연안,1,3,16.4879,9.0077,33.6521,34.1514,8.09,7.94,8.05,7.05,3.246208000000001,0.6999221333333328,2.702,5.32,2.674,3.5700000000000003,60.41,194.37599999999998,65.786,203.266,389.03648,327.4987799999999,9.486,30.194000000000006,52.19315,31.19332,366.996,645.008,8.400000000000018,19.000000000000018,6.22,0.556,2.9,9.2774908951626,울산
2015.0,8.0,대한해협,울산연안,2,3,14.8255,9.3673,33.847,34.1911,8.04,7.96,7.08,6.77,2.8462288000000004,2.4038309333333334,2.408,4.438,3.668,3.5700000000000003,117.712,191.954,123.78799999999998,199.962,280.64777999999995,429.6656,17.112000000000002,29.605,32.20807,41.29510000000001,471.184,638.1759999999998,8.799999999999976,16.400000000000027,4.4,0.5920000000000001,2.2,9.2009240968546,울산
2015.0,8.0,대한해협,울산연안,3,3,18.7334,13.7563,32.5602,33.7811,8.28,8.07,11.1,7.64,2.985352,1.2289216000000005,2.184,22.526,1.106,3.15,13.118,91.602,16.408,117.278,283.44624,269.9676,3.007,13.64,36.59581,42.40025,161.504,391.80400000000003,10.000000000000009,8.399999999999963,14.2,7.733333333333332,2.0,8.39702964237352,울산
2015.0,8.0,대한해협,울산연안,4,3,19.8643,15.6041,31.8094,33.3709,8.33,8.13,10.65,8.0,4.348696533333335,1.9219173333333344,6.888,39.858,2.884,5.18,9.744000000000002,60.99800000000001,19.516,106.036,273.48314,353.2851,6.51,21.235000000000007,27.68982,45.55698,360.92,441.616,9.333333333333325,6.666666666666673,20.8,12.4,1.3,8.108536035423171,울산
2015.0,8.0,대한해협,울산연안,5,3,19.5284,15.5344,32.4344,33.5043,8.29,8.14,10.74,8.02,3.384869333333334,1.078568533333334,2.184,5.894,1.932,3.6260000000000003,4.872,60.89999999999999,8.988,70.41999999999999,274.98884,357.10808,1.953,10.880999999999998,32.734140000000004,43.2977,161.0,333.9000000000001,8.666666666666638,19.00000000000004,16.5,8.13,1.8,8.113231882776551,울산
2015.0,8.0,대한해협,울산연안,6,4,19.2031,14.2023,32.1811,33.6876,8.32,8.01,10.6,7.38,4.486386133333335,1.078568533333334,15.582,32.466,2.688,5.0680000000000005,11.102,113.442,29.372,150.976,296.1665,415.3107,4.774,25.947,28.99833,53.18267,331.29600000000005,553.252,13.333333333333346,10.000000000000009,22.95,4.255,1.9,8.325319198158356,울산
2015.0,8.0,대한해협,울산연안,7,4,19.2212,15.3906,31.6851,33.3586,8.25,8.08,10.58,7.34,5.037144533333335,1.353947733333334,96.81,47.39,49.658,10.542,136.99,103.18,283.458,161.112,343.15078,742.7961799999998,4.495,16.647000000000002,38.8833,45.508,411.908,452.844,12.66666666666666,15.000000000000016,25.5,8.8,1.4,8.143855880588937,울산
2015.0,8.0,대한해협,울산연안,8,4,18.4792,16.449,31.5848,32.8631,7.99,8.03,6.76,6.86,3.9872613333333344,2.696421333333334,448.49,269.276,96.474,52.136,292.2639999999999,187.642,837.2279999999997,509.05400000000003,881.9925,1122.50712,14.725,14.600999999999999,41.79358,53.423230000000004,669.3960000000002,525.644,10.666666666666694,10.666666666666602,8.7,8.5,1.3,7.998417410161063,울산
2015.0,8.0,대한해협,울산연안,9,3,15.4457,10.6294,33.5514,34.1451,8.14,7.99,8.35,7.31,0.9925125333333358,0.4761765333333345,2.212,9.394,2.758,4.34,58.114,178.72400000000005,63.083999999999996,192.458,927.68382,278.99144,9.052,26.04,51.92438,30.15928,337.624,612.3879999999998,17.666666666666664,15.33333333333331,6.2225,1.59,2.1,8.951426734185294,울산
2015.0,8.0,대한해협,울산연안,10,3,15.2928,11.0244,33.6594,34.091,8.19,7.99,8.9,7.5,1.4744261333333348,0.8548229333333356,4.69,6.3279999999999985,2.226,4.242,30.03,183.84799999999998,36.946,194.418,273.05894,251.99244,6.138,28.117,29.07118,28.30611,248.5,624.316,11.33333333333338,13.333333333333346,6.55,1.57,1.9,8.878102797690252,울산
2015.0,8.0,대한해협,울산연안,11,3,16.5769,14.3299,33.3038,33.6349,8.31,8.09,12.64,7.6,4.400330133333335,1.3023141333333352,19.152,9.52,9.912,3.234,129.304,85.932,158.368,98.686,369.70136,754.81084,3.596,13.175,40.35022,60.67537,270.368,346.55600000000015,16.333333333333293,6.666666666666582,8.5,7.6,2.0,8.306345178532368,울산
2015.0,8.0,대한해협,울산연안,12,2,13.6934,10.5289,33.811,34.1227,8.08,8.0,7.656183461018005,7.4,2.111240533333333,0.7859781333333342,1.6380000000000001,4.69,3.514,2.842,103.838,176.31600000000003,108.99,183.84800000000004,367.08168,245.3486,15.531,26.535999999999998,39.4041,29.04483,423.192,624.6519999999998,5.250000000000046,11.749999999999954,4.64,1.416,2.7,8.972316428081728,울산
2015.0,8.0,대한해협,온산연안,1,3,17.8401,14.0225,32.8679,33.7918,8.31,8.08,12.14,7.36,2.2317189333333336,0.9580901333333336,3.01,18.536,1.218,3.08,6.048000000000001,95.088,10.276,116.704,281.9047,255.04514,2.1700000000000004,13.857000000000001,33.3715,27.3606,90.188,380.352,10.000000000000009,8.333333333333341,7.475,6.7,2.1,8.350660501314836,온산
2015.0,8.0,대한해협,부산연안,1,3,20.9876,16.421,32.7386,33.685,8.21,8.08,8.18,6.79,1.8760207999999998,1.1187280000000008,1.036,1.75,0.4900000000000001,2.926,1.652,83.31400000000002,3.178,87.99000000000002,324.47898,219.76472,1.0850000000000002,12.586,18.15484,25.1503,101.416,393.932,9.99999999999998,9.899999999999991,5.01,3.66,2.0,7.963066834907043,부산
2015.0,8.0,대한해협,부산연안,2,2,17.2022,14.4124,33.4872,34.0357,8.14,8.09,8.50494588090462,7.413592738183688,1.1875727999999994,0.9466160000000012,1.68,2.128,3.612,3.668,66.33200000000001,101.92,71.62400000000002,107.716,212.23342,371.47096,10.168,15.593,27.32278,28.51349,342.944,437.108,15.399999999999995,17.699999999999992,5.61,3.84,2.9,8.271970159187179,부산
2015.0,8.0,대한해협,부산연안,3,1,17.3231,15.3222,33.5691,33.8437,8.16,8.09,8.834057839636163,7.361628303102959,1.2564176000000007,1.0670943999999989,2.576,8.708,2.436,3.472,28.140000000000004,99.666,33.152,111.846,389.03648,327.4987799999999,6.572,15.469,27.4567,28.83124,294.672,440.244,16.9,6.8999999999999915,5.28,4.68,2.8,8.13090167767201,부산
2015.0,8.0,대한해협,부산연안,4,2,20.2712,14.2098,32.8734,34.0022,8.17,8.08,8.35,7.19,1.4973743999999989,0.8949823999999993,0.966,8.357999999999999,0.882,2.59,8.33,86.436,10.178,97.384,280.64777999999995,429.6656,5.053,14.322000000000001,26.59676,28.063990000000004,147.0,377.692,18.4,9.300000000000002,4.95,3.9,2.8,8.30792892448119,부산
2015.0,8.0,대한해협,부산연안,5,1,21.0617,16.0725,32.7064,33.753,8.21,8.01,6.05,9.249778208560217,1.6178527999999992,0.6196031999999991,1.078,3.15,0.784,5.754,7.489999999999997,121.324,9.352,130.22799999999998,283.44624,269.9676,0.961,18.972,20.47302,31.828940000000006,157.976,506.828,9.600000000000025,9.500000000000009,5.67,2.151,2.8,8.014716403359651,부산
2015.0,8.0,대한해협,부산연안,6,3,20.2858,16.480999999999998,32.9855,33.6817,8.22,8.05,9.873358761946296,6.339661079848668,2.3063008,1.0326719999999994,0.966,2.464,0.47600000000000003,5.334,1.204,87.458,2.6460000000000004,95.256,273.48314,353.2851,1.4880000000000002,15.097,24.21875,25.05296,118.832,437.5,34.87500000000001,12.249999999999973,5.7,3.03375,2.9,7.953834121256732,부산
2015.0,8.0,대한해협,부산연안,7,2,21.2548,12.7643,32.8276,34.2831,8.2,8.01,8.64,7.0,2.1169776000000007,0.5851807999999998,0.826,2.2680000000000002,0.434,3.094,3.318,182.7,4.578,188.062,274.98884,357.10808,0.868,27.497,16.585,39.519729999999996,164.92,629.9440000000002,6.428571428571415,17.99999999999999,2.7,0.588,4.0,8.545198021364365,부산
2015.0,8.0,대한해협,부산연안,8,2,20.5054,14.5579,32.8432,33.9312,8.13,8.05,7.31,7.15,1.7211200000000002,0.9121935999999988,2.52,6.482,1.232,3.682,12.418,105.756,16.169999999999998,115.92,296.1665,415.3107,3.875,17.422,25.00708,36.93805,164.864,492.80000000000007,10.299999999999976,14.6,4.35,3.48,2.9,8.252834741653814,부산
2015.0,8.0,대한해협,부산연안,9,1,21.2672,18.6802,32.9116,33.2077,8.24,8.13,9.630855213407266,7.638771956866836,1.8415984000000007,0.8949823999999993,0.98,5.25,0.4900000000000001,2.17,2.002,22.498,3.472,29.918000000000006,343.15078,742.7961799999998,0.6819999999999999,5.952000000000001,18.884580000000003,21.73968,68.684,275.492,14.900000000000027,16.20000000000002,3.03,3.99,3.0,7.6449063261065975,부산
2015.0,8.0,대한해협,부산연안,10,2,22.3784,17.907,32.721,33.3514,8.16,8.07,8.158512240134572,6.945912822457143,1.4285296,1.0498831999999991,1.1760000000000002,3.3739999999999997,1.75,3.514,19.418,42.63,22.344,49.518,611.9925,1122.50712,4.743,9.61,27.45856,26.36891,179.50799999999995,328.9720000000001,8.99999999999998,13.300000000000004,4.2,3.63,2.9,7.751892765460293,부산
2015.0,8.0,대한해협,부산연안,11,1,21.2661,14.4124,32.9294,34.0357,8.26,8.19,9.942645490100306,8.314309612916285,2.0825551999999985,1.4113184000000008,1.204,1.9880000000000002,0.47600000000000003,0.98,1.162,5.992000000000001,2.842,8.96,927.68382,278.99144,1.829,3.3169999999999997,25.73744,23.62262,107.38,171.416,15.000000000000016,18.142857142857167,5.5,6.4,2.5,8.271970159187179,부산
2015.0,8.0,대한해협,부산연안,12,1,20.238,14.9397,32.9845,33.9242,8.19,8.11,8.90334456779017,7.482878651624656,1.6006416,0.8777711999999998,1.386,1.89,0.77,2.548,4.074,68.922,6.23,73.36,273.05894,251.99244,2.077,11.656,21.68605,26.33543,176.03599999999997,370.636,8.200000000000014,13.800000000000004,4.92,3.3,2.9,8.189652197881015,부산
