년,시도,시군,일별처리량,"소재지
(도로명 주소 및 지번주소 병기)",시설용량(톤/일)(A),유입BOD(mg/L)평균,방류BOD(mg/L)평균,"평균
처리효율
(%)",유입COD(mg/L)평균,방류COD(mg/L)평균,유입SS(mg/L)평균,방류SS(mg/L)평균,유입T-N(mg/L)평균,방류T-N(mg/L)평균,유입T-P(mg/L)평균,방류T-P(mg/L)평균,유입대장균군수(개/mL)평균,방류대장균군수(개/mL)평균
2018,경남,합천군,205.85205479452054,합천군 율곡면 임북공단길 12-7(임북리 433-1),300,85.7259259259259,1.9370370370370367,0.9774043031193296,113.41851851851852,6.462962962962963,167.4444444444444,1.9629629629629637,11.648148148148149,3.466666666666665,1.1654814814814816,0.11214814814814816,163880,695.5357142857142
2018,경남,합천군,1090.600566572238,합천군 야로면 야로공단길 11(야로리 436-1),3100,46.852941176470594,1.326923076923077,0.9716789801535564,25.758823529411767,6.804843304843301,36.82156862745098,3.075852272727273,7.421568627450978,4.132692307692308,0.8862549019607844,0.03325356125356112,16605.29411764706,13.615384615384615
2018,충북,환경부,24341.15890410959,충청북도 청주시 직지대로 277,31000,143.0,3.1,0.9783216783216784,104.6,13.6,87.3,2.9,32.857,14.208,1.474,0.09,212677,205.0
2018,대전,대덕구,52624.39452054795,대전시 대덕구 문평동로72번길 65(문평동 69-1),60000,177.50493150684932,1.6824657534246568,0.9905215830391748,90.55780821917801,13.143287671232867,171.77369863013698,3.864383561643837,33.09728301886791,10.27643561643836,2.8516415094339616,0.11692328767123288,112150.94339622642,114.16981132075472
2018,세종,세종시,1126.290410958905,세종시 전의면 산단길 214 (신정리 617-1),2200,93.94687499999998,2.479249999999999,0.9736100854871436,87.40833333333336,6.709375000000001,98.215625,2.5875000000000004,44.666458333333324,10.074249999999996,3.123958333333333,0.10293749999999996,51269.791666666664,36.16666666666666
2018,세종,세종시,243.0164383561644,세종시 연서면 공단로 181 (부동리 150),600,179.5939759036144,3.8000000000000016,0.978841161119795,139.09638554216866,9.037751004016064,261.4883534136547,4.872690763052206,29.631823293172694,5.5760321285140515,6.654530120481923,0.1121558232931726,4635,5.479166666666668
2018,세종,세종시,5521.350684931507,세종시 연동면 명학산단남로 5-7 (명학리 697),8000,90.56273972602742,0.4438356164383578,0.9950991366009788,85.36794520547939,5.951780821917808,52.790136986301356,1.0764383561643838,15.80591780821917,2.9286876712328778,1.6177150684931498,0.10563013698630128,820.8510638297872,0.0
2018,세종,세종시,130.48219178082192,세종시 소정면 소정산단동로 10-10 (고등리 86-1),300,93.50434782608696,0.9217391304347828,0.9901422858737096,94.70434782608696,4.643478260869566,154.72608695652173,4.926086956521738,37.30434782608695,5.175217391304347,2.836173913043478,0.18547826086956526,12075.173913043478,2.739130434782609
2018,세종,세종시,3154.5753424657532,세종시 부강면 금호선말길 74-28,3500,89.24599999999997,4.676,0.9476054949241424,98.45686274509804,8.519166666666669,102.0392156862745,4.2769863013698615,21.312745098039226,6.506996996996995,2.447941176470588,0.06208938547486036,263098.03921568627,1723.1372549019611
2018,세종,세종시,185.1835616438356,세종시 전동면 노장공단길 60 (노장리 404-4),800,1318.8416666666667,3.941666666666667,0.997011266199506,452.70833333333326,15.8375,75.30833333333334,3.8250000000000006,23.61516666666667,7.460375,2.3695,0.09120833333333332,120033.33333333333,87.83333333333331
2018,충북,옥천군,26.789315068493174,충청북도 옥천군 청산면 인정1길25(인정리1366),500,39.00833333333335,3.85,0.9013031403546252,57.75416666666667,5.5875,41.466666666666654,4.1125,30.47283333333333,12.756958333333333,1.7647916666666668,0.13166666666666665,500.8333333333333,0.625
2018,충북,증평군,1161.5506849315068,충청북도 증평군 증평읍 삼보로 40-60,2500,62.636438356164376,0.6249315068493158,0.9900228760885824,23.22794520547944,4.410136986301367,57.48438356164383,0.18684931506849306,28.148769863013698,7.169076712328766,1.1914082191780822,0.07881095890410961,2269.178082191781,0.0
2018,충북,진천군,10301.641095890409,충청북도 진천군 광혜원면 월성길 84-26,11000,306.25369863013685,2.4342465753424647,0.9920515357488554,174.9928767123287,8.599178082191784,189.1041095890411,1.5761643835616457,35.36017808219181,5.961249315068495,3.8652575342465716,0.046767123287671235,51978.08219178082,19.808219178082194
2018,충북,진천군,6438.734246575343,충청북도 진천군 덕산면 신척산단 3로 97,5500,244.05643835616448,5.403835616438358,0.977858254210232,119.23132420000002,8.274630136986309,227.0978082191781,25.716986301369857,25.914112328767143,11.04004657534247,1.5542630136986315,0.2701063013698625,50654.901960784315,894.7358490566037
2018,충북,청주시,8604.210958904108,충청북도 청주시 흥덕구 오송읍 오송가락로 289(만수리 513),9750,267.7567123287675,0.9443835616438376,0.9964729789463344,114.1632876712328,6.557260273972607,252.75917808219182,1.9772602739726044,58.918098630136996,3.9547643835616486,5.723797260273974,0.07839999999999994,179711.53846153847,16.057692307692307
2018,충북,청주시,41022.20821917808,충청북도 청주시 흥덕구 옥산면 과학산업2로 95,65500,184.69140146423882,1.307624236037935,0.9929199506545998,131.8606789297555,6.005200536986304,172.34242729345902,1.296621004566211,46.50644292402411,10.97416211638402,6.081377598406985,0.04964424128562006,4369.115669598227,10.824074074074074
2018,충북,청주시,4256.016438356164,충청북도 청주시 서원구 현도면 시목외천로 138-18,8000,759.4423076923077,1.0269230769230766,0.9986477931680636,232.5460273972604,6.7232876712328755,228.7452054794521,1.5558904109589038,33.944615384615375,1.9151150684931504,10.340788461538462,0.04593150684931504,240192.3076923077,38.07692307692308
2018,충남,공주시,423.11232876712336,충청남도 공주시 탄천면 탄천산업단지길 112-20(덕지리 736),1700,355.81739130434784,2.6260869565217395,0.9926195654830274,231.6478260869565,12.043478260869565,263.5434782608696,3.5565217391304347,34.376739130434785,4.120086956521738,11.111608695652173,0.1379130434782609,64304.34782608696,9.478260869565217
2018,충남,공주시,349.65469613259665,충청남도 공주시 정안면 정안농공단지길32-16,600,296.97441860465125,1.8209302325581391,0.9938683936444296,183.9837209302326,4.306976744186047,238.65581395348838,2.1465116279069765,68.01504651162793,16.51367441860465,2.6022272727272724,0.08305434782608699,27186.04651162791,10.813953488372093
2018,충남,공주시,262.35068493150686,충청남도 공주시 공단길 82(검상동 726-3),500,268.69583333333327,0.9375,0.996510924682494,144.2833333333334,5.4125000000000005,231.0666666666667,6.470833333333334,37.98320833333333,10.044208333333332,4.522541666666667,0.11870873786407768,70407.91666666667,0.6666666666666666
2018,충남,공주시,80.04657534246576,충청남도 공주시 정안면 차령로 3514,200,205.97547169811318,0.498076923076923,0.9975818629326556,259.688679245283,3.015384615384615,427.14905660377366,2.638461538461537,56.13879245283018,7.238519230769231,13.269245283018869,0.05828846153846154,1672211.5384615385,0.40384615384615385
2018,충남,공주시,90.75342465753424,충청남도 공주시 월미농공단지길 26-8 (월미동 442),410,1092.705769230769,1.7865384615384612,0.9983650324617612,521.375,12.388461538461534,910.1923076923076,2.196153846153846,87.96896153846153,11.762961538461544,12.958653846153846,0.23300952380952386,224096.15384615384,9.372549019607844
2018,충남,금산군,2298.630136986301,충청남도 금산군 제원면 금강로 1(명암리 433),2380,59.07755102040818,2.0469387755102035,0.9653516650545806,36.838775510204094,6.351780821917812,39.92244897959184,1.3263013698630142,7.248183673469389,7.873846575342459,0.4785918367346939,0.046304109589041104,804.4285714285714,39.81632653061224
2018,충남,금산군,122.42461538461538,충청남도 금산군 복수면 복수공단길 12(용진리 115-12),200,10.09166666666667,10.97391304347826,-0.08742325781782889,15.275,3.282608695652174,57.86666666666668,3.5826086956521737,5.010416666666667,3.173652173913044,0.384625,0.1438695652173913,3756.6666666666665,1105.695652173913
2018,충남,금산군,105.62958904109578,충청남도 금산군 금성면 금성공단로 5-20(하신리 745),200,116.07272727272726,5.918181818181819,0.9490131578947368,177.0,11.127272727272727,356.3909090909092,6.468181818181819,37.52072727272728,9.60981818181818,7.93918181818182,0.09322727272727273,28572.727272727272,1495.0
2018,충남,금산군,86.28767123287672,충청남도 금산군 추부면 신평공단로 43(신평리 1004-4),300,104.54782608695652,1.2478260869565216,0.988064542959328,92.2608695652174,5.126086956521738,276.2913043478261,6.052173913043478,41.38060869565218,13.834521739130436,8.975956521739132,0.1785217391304348,21218.42105263158,72.47826086956522
2018,충남,논산시,195.37267080745343,충청남도 논산시 강경읍 농공단지로 40,350,242.85000000000005,4.033333333333334,0.9833916683824034,186.36666666666665,10.45,268.82916666666665,2.9333333333333336,57.49341666666666,9.405666666666663,6.4785,0.13362499999999994,3312.4583333333335,42.0
2018,충남,논산시,282.28125,충청남도 논산시 은진면 동산산업단지로 123-8,850,337.32499999999993,3.1833333333333336,0.990563007979446,98.71,7.7958333333333325,253.205,1.4875,40.53385000000001,10.577875000000002,5.2589,0.04116666666666668,34835,31.58333333333333
2018,충남,논산시,1055.7083333333333,충청남도 논산시 성동면 산업단지로2길 51,1600,842.1416666666665,3.0250000000000004,0.9964079677805596,340.34166666666664,11.15,232.16666666666663,2.3233333333333333,62.37883333333333,9.172041666666667,11.73025,0.11353333333333332,198116.66666666666,223.5
2018,충남,당진시,465.76923076923083,충청남도 당진시 합덕읍 합덕산단4로 54 (소소리 637),1000,58.66363636363636,2.3272727272727285,0.9603285293661864,61.566176470588225,9.172222222222224,51.276923076923076,7.380000000000001,34.65904577464788,11.822523972602742,6.147703180212009,1.127743055555556,64666.666666666664,0.275
2018,충남,당진시,7021.082191780822,충청남도 당진시 송산면 유곡로 342-27 (동곡리 306-43),14200,151.65342465753417,0.5904109589041105,0.9961068405791864,101.0816438356164,7.050684931506843,103.3353424657534,2.8361643835616435,24.945079452054802,2.79056164383562,1.1225150684931506,0.056780821917808234,139520.54794520547,324.83835616438364
2018,충남,당진시,302.9166666666667,충청남도 당진시 합덕읍 농공당지길 15-20,300,276.525,2.1625,0.9921797305849379,104.1708333333333,5.9375,114.45,3.8083333333333336,27.343499999999995,12.438333333333334,3.755833333333332,1.7222916666666668,254531.25,97.0909090909091
2018,충남,당진시,945.5232876712328,충청남도 당진시 송악읍 한진1길28 (한진리 206),1400,175.45000000000005,1.8333333333333333,0.9895506792058516,73.74583333333331,6.902191780821915,81.00833333333334,1.8835616438356189,8.807166666666664,2.536827397260271,0.8119999999999999,0.07890410958904102,120000,1015.7916666666665
2018,충남,당진시,1348.1397260273973,충청남도 당진시 석문면 산단4로 379 (장고항리1420),7000,136.91346153846152,1.383207547169811,0.9898972129429272,39.10724074074074,4.474348518518519,118.90384615384615,0.3408805037735848,30.112247222222226,9.274542022222224,3.085081396296297,0.8690695481481483,54030.769230769234,1.2692307692307692
2018,충남,보령시,755.2164383561644,충청남도 보령시 주교면 관창공단길 95(관창리1226-1번지),1000,128.22920547945216,3.1871232876712297,0.9751451061733208,123.37189041095898,12.90734246575342,86.21769863013702,1.3852876712328757,34.34692876712325,11.306605479452049,6.153293150684927,0.27361643835616445,80082.19178082192,471.0958904109589
2018,충남,보령시,73.95833333333333,충청남도 보령시 주포면 관산공단길3(주포면 관산리320-18),350,155.10416666666663,1.1458333333333333,0.992612491605104,65.80416666666666,2.079166666666667,155.275,1.617391304347826,38.00937500000001,6.3267083333333325,4.681041666666667,0.4332916666666666,8733.333333333334,48.91666666666666
2018,충남,보령시,27.83333333333333,충청남도 보령시 청소면  충서로3647-45(청소면 장곡리1173),250,95.53333333333336,1.2083333333333337,0.9873517096999302,63.70000000000001,2.7791666666666663,148.2875,4.120833333333334,21.818166666666666,13.581208333333334,2.863291666666667,0.6642916666666666,12270.833333333334,32.625
2018,충남,부여군,86.22739726027397,충청남도 부여군 은산면 충의로622번길 7-3(은산리 16-7),200,150.24583333333334,3.774999999999999,0.9748745112177264,159.02916666666667,6.379166666666666,73.58333333333333,4.1125,27.35275,4.407333333333334,1.0722916666666669,0.09516666666666666,146166.66666666666,1.375
2018,충남,서산시,3794.797260273973,충청남도 서산시 서산시 대산읍 대죽1로 430 (대죽리 12-2),12000,135.0,2.5609375000000005,0.9810300925925926,113.02323651452276,7.424657534246565,115.69958506224066,1.3860273972602717,24.68459336099584,6.631301369863008,2.7156307053941924,0.1936575342465755,10953,35.76
2018,충남,서산시,2537.5013698630137,충청남도 서산시 성연면 왕정리 558번지(왕정리 558),3000,250.3615384615384,3.3386538461538446,0.9866646695547976,139.19934615384614,8.159615384615384,188.7923076923077,3.6711538461538464,47.436884615384635,3.445865384615385,5.033173076923077,0.08805769230769232,130808.51063829787,204.03846153846158
2018,충남,서산시,229.78082191780825,충청남도 서산시 성연면 신당1로 105,500,327.9125,1.9000000000000004,0.994205771356688,119.30833333333337,8.200000000000001,191.98750000000004,0.8083333333333332,58.47458333333334,15.229583333333332,6.679583333333333,0.4095833333333334,186766.66666666666,40.41666666666666
2018,충남,서산시,47.01432664756447,충청남도 서산시 성연면 명천리 579,250,390.91250000000014,5.683333333333333,0.9854613671004808,152.67916666666662,12.379166666666665,177.74583333333337,5.2875000000000005,81.57612499999998,15.045826086956525,8.739416666666665,1.0332083333333333,87916.66666666667,43.29166666666666
2018,충남,서천군,331.3131868131868,충청남도 서천군 장항읍 장항공단28번길 12 (원수리 450-7),600,363.875,3.3875,0.9906904843696324,265.62083333333334,7.7041666666666675,200.7,5.054166666666666,31.44083333333333,6.461916666666667,4.489,0.7318749999999999,83188.75,11.625
2018,충남,서천군,283.8087671232876,충청남도 서천군 종천면 석촌리 672,800,412.2833333333333,4.062916666666666,0.9901453288596029,261.6333333333333,15.141666666666666,376.85833333333335,3.2125,78.59633333333333,7.831666666666666,17.271166666666662,0.16545833333333335,30199.25,17.25
2018,충남,아산시,39461.0,충청남도 아산시 탕정로 200(명암리 527-10),75000,400.1,0.4,0.9990002499375156,175.0,7.3,50.9,0.9,40.1,7.2,0.5,0.1,0,47.3
2018,충남,아산시,23877.0,충청남도 아산시 탕정로 200(명암리 527-10),55000,542.3,0.2,0.9996312004425596,274.3,7.3,3.3,0.8,53.7,7.0,0.1,0.1,0,10.0
2018,충남,아산시,77656.0,충청남도 아산시 탕정로 200(명암리 527-10),120000,539.6,0.3,0.9994440326167532,275.4,8.8,7.3,0.6,53.5,8.3,0.1,0.1,0,7.0
2018,충남,아산시,22936.0,충청남도 아산시 탕정로 200(명암리 527-10),26350,560.9,0.3,0.9994651453021928,269.3,7.2,7.4,0.6,65.8,7.5,0.5,0.1,0,22.5
2018,충남,아산시,149.82739726027398,충청남도 아산시 온천대로1122번길 15-9(득산동 336-7),350,147.07500000000005,1.5925000000000002,0.9891721910589836,84.78333333333335,8.329166666666667,108.7,0.6708333333333331,44.93000000000001,10.611916666666668,4.764500000000001,0.3794583333333335,209291.66666666666,11.541666666666664
2018,충남,아산시,979.2136986301371,충청남도 아산시 인주면 인주산단로 23-160(걸매리 998),6000,116.2692307692308,2.1653846153846152,0.9813761164406221,73.37500000000003,7.271153846153848,116.27115384615385,1.0038461538461534,32.87823076923077,8.348038461538463,7.351230769230771,0.2740961538461539,18630.96153846154,81.96153846153847
2018,충남,아산시,5340.490410958904,충청남도 아산시 둔포면 아산밸리로117(석곡리 1846),5000,189.09791666666672,3.8333333333333335,0.9797283153569027,100.72916666666669,13.266666666666666,183.82916666666665,5.420833333333333,35.0143125,9.165583333333332,3.623833333333333,0.5314791666666665,418750,1554.166666666667
2018,충남,예산군,601.2383561643836,충청남도 예산군 삽교읍 산단3길 146,3250,221.4391780821917,0.7235616438356164,0.9967324587721914,150.76493150684928,7.786301369863009,151.3260273972603,2.88684931506849,34.991369863013695,5.048484931506847,3.7544657534246575,0.25600821917808203,393797.2602739726,5.265753424657534
2018,충남,예산군,780.9616438356163,충청남도 예산군 예산읍 예산산업단지로 67-13,1000,721.3686274509804,9.669230769230767,0.9865959921165441,222.143137254902,45.70961538461538,781.9823529411763,20.69038461538461,90.95333333333332,11.476692307692304,4.913882352941178,0.18507692307692306,48775.510204081635,33.96078431372549
2018,충남,예산군,149.22465753424655,충청남도 예산군 신암면 추사로 235-5(두곡리 250-13),400,55.52156862745098,1.8392156862745097,0.9668738522390168,63.95098039215689,5.584313725490196,240.06470588235297,5.198039215686276,29.67780392156863,14.46,4.9016470588235315,1.1997647058823528,33007.8431372549,405.4117647058823
